Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
1152,315.3333333,3.859,3.663,1823.682571,2528.25,7532.25,191
1152,316,3.86,3.662,1823.807571,2528.38,7532.38,190
1152,315.8095238,3.859,3.663,1823.780571,2528.35,7568.35,189
1152,314.6666667,3.86,3.662,1823.686571,2528.26,7568.26,188
1140,315.4285714,3.86,3.661,1818.637714,2528.35,7568.35,187
1140,314.9110857,3.859,3.662,1813.431857,2528.32,7604.29,186
1140,313.3333333,3.859,3.662,1803.208143,2492.35,7568.35,185
1139.97,311.6190476,3.858,3.663,1803.146143,2492.29,7568.29,184
1140,312.6857143,3.858,3.662,1797.933286,2492.22,7532.23,183
1140,311.4857143,3.858,3.662,1798.042286,2492.33,7532.33,182
1140,312.4,3.859,3.661,1797.964286,2492.25,7568.25,181
1140,310.9714286,3.859,3.664,1790.328,2492.33,7496.33,180
1128,310.4571429,3.858,3.662,1787.646571,2492.22,7532.22,179
1128,309.2,3.856,3.663,1777.517857,2492.38,7532.38,178
1116,307.8857143,3.855,3.666,1762.089286,2456.38,7532.38,177
1116,306.8571429,3.853,3.665,1741.423857,2456.28,7496.28,176
1116,307.5428571,3.853,3.666,1731.201143,2420.34,7460.34,175
1101.83,313.6046667,4.254,3.931,1428,2247.02,8085,174
1104,306.6666667,3.847,3.924,1424.344,2204.34,7964.34,173
1116,308.1904762,3.851,3.668,1715.740571,2420.31,7568.31,172
1116,308,3.852,3.665,1741.486857,2456.34,7532.34,171
1116,307.0285714,3.851,3.665,1741.454857,2456.31,7460.31,170
1117.69,307.0285714,3.851,3.667,1726.058286,2420.34,7424.34,169
1116,307.0285714,3.852,3.668,1726.027286,2420.31,7460.31,168
1116,305.6,3.851,3.666,1726.058286,2420.34,7424.34,167
1116,306.4,3.851,3.666,1726.058286,2420.34,7424.34,166
1116,306.5142857,3.851,3.665,1731.107143,2420.25,7424.25,165
1116,306,3.85,3.667,1726.058286,2420.34,7460.34,164
1103.97,304.8,3.85,3.666,1726.058286,2420.34,7424.34,163
1104,304.8,3.851,3.666,1720.915429,2420.34,7496.34,162
1104,303.3333333,3.85,3.667,1715.741571,2420.31,7388.31,161
1104,304,3.851,3.668,1710.660714,2384.38,7424.38,160
1104,303.0857143,3.852,3.669,1700.375,2384.38,7444.28,159
1104,303.0857143,3.852,3.669,1700.188,2384.19,7352.19,158
1104,304.8,3.852,3.668,1700.344,2384.34,7424.34,157
1104,304.3439091,3.852,3.668,1700.375,2384.38,7460.38,156
1104,303.6,3.852,3.667,1700.281,2384.28,7424.28,155
1104,303.0857143,3.852,3.668,1695.200143,2384.34,7424.34,154
1104,302.5714286,3.851,3.667,1690.027286,2384.31,7424.31,153
1104,302,3.851,3.668,1686.812,2384.31,7424.31,152
1092,301.5428571,3.849,3.669,1679.740571,2384.31,7424.31,151
1082.41,307.187,3.837,3.931,1379,2184,8141,150
1092,303.2727273,3.843,3.926,1364.344,2168.34,7928.34,149
1092.03,300.7167143,3.845,3.672,1659.232143,2348.38,7496.38,148
1092,300.8,3.847,3.672,1654.027286,2348.31,7460.31,147
1092,302.0952381,3.848,3.67,1668.875,2348.38,7424.38,146
1092,300,3.847,3.671,1668.812,2348.31,7460.31,145
1092,300.5142857,3.847,3.67,1659.170143,2348.31,7460.31,144
1092,300.5142857,3.848,3.671,1664.375,2348.38,7424.38,143
1092,302.4,3.849,3.67,1669.454857,2348.31,7460.31,142
1092,299.6,3.848,3.669,1684.946429,2384.38,7460.38,141
1092,300.5142857,3.848,3.67,1669.517857,2348.38,7460.38,140
1092,302.0952381,3.847,3.67,1669.517857,2348.38,7532.38,139
1092,299.6,3.848,3.669,1677.875,2348.38,7532.38,138
1092,300.8,3.848,3.669,1677.813,2348.31,7460.31,137
1092,300.5142857,3.848,3.669,1674.660714,2348.38,7532.38,136
1092,300,3.848,3.669,1669.454857,2348.31,7532.31,135
1092,300.5142857,3.848,3.67,1664.25,2348.25,7496.25,134
1092,298.8,3.848,3.67,1664.312,2348.31,7496.31,133
1092,298.863,3.848,3.671,1659.813,2348.31,7460.31,132
1092,298.8,3.848,3.67,1659.044143,2348.19,7460.19,131
1092,297.1948052,3.848,3.671,1654.089286,2348.38,7496.38,130
1080,298,3.848,3.671,1648.946429,2348.38,7460.38,129
1080,296.1818182,3.847,3.672,1643.740571,2312.31,7460.31,128
1068,294,3.844,3.673,1628.375,2312.38,7424.38,127
1058.44,298.8125,3.833,3.935,1309,2107,8078,126
1068,296.4,3.841,3.928,1304.312,2096.31,7964.31,125
1068,294.6857143,3.842,3.675,1610.312,2276.31,7527.69,124
1068,294.7272727,3.842,3.676,1607.741571,2276.31,7449.5,123
1068,294.6857143,3.843,3.676,1602.598714,2276.31,7424.31,122
1068,294.6857143,3.843,3.676,1605.812,2276.31,7446.81,121
1068,293.9220779,3.843,3.675,1607.803571,2276.38,7424.38,120
1068,295.2,3.843,3.675,1607.740571,2276.31,7424.31,119
1068,294,3.844,3.675,1607.803571,2276.38,7460.38,118
1068,294,3.844,3.676,1607.803571,2276.38,7460.38,117
1068,294,3.843,3.676,1605.875,2276.38,7460.38,116
1075.81,294.5454545,3.844,3.675,1607.678571,2276.25,7424.25,115
1068,294.5454545,3.844,3.675,1607.803571,2276.38,7424.38,114
1068,292.8311688,3.844,3.675,1607.803571,2276.38,7460.38,113
1068,292.9714286,3.843,3.675,1602.597714,2276.31,7424.31,112
1056,290.961039,3.842,3.676,1597.454857,2276.31,7352.31,111
1056,290.1818182,3.84,3.677,1587.232143,2240.38,7388.38,110
1056,289.0909091,3.84,3.679,1566.597714,2240.31,7352.31,109
1056,290.1818182,3.84,3.678,1571.803571,2240.38,7388.38,108
1056,290.1818182,3.839,3.678,1569.813,2240.31,7352.31,107
1056,289.0909091,3.84,3.68,1571.740571,2240.31,7316.31,106
1056,290.6493506,3.838,3.678,1571.741571,2240.31,7388.31,105
1056,291.2727273,3.839,3.68,1561.455857,2240.31,7424.31,104
1044,289.4025974,3.836,3.679,1571.803571,2240.38,7496.38,103
1039.19,291.2296667,3.828,3.938,1232,2023,8211,102
1020,285.2857143,3.818,3.621,2537.32,3680.32,12248.32,100
1020,283.2527473,3.823,3.693,1494.605714,2168.32,7712.32,99
1032,284.7032967,3.825,3.693,1515.242143,2168.39,7532.39,98
1032,286.9090909,3.827,3.691,1525.462857,2168.32,7460.32,97
1045.92,286.4285714,3.829,3.689,1538.223,2204.22,7424.22,96
1044,286.8571429,3.831,3.688,1551.209143,2204.35,7460.35,95
1044,287.5714286,3.832,3.688,1556.351,2204.35,7496.35,94
1044,287.3766234,3.832,3.688,1556.356,2204.36,7496.36,93
1044,287.3766234,3.832,3.705,1551.821,2204.32,7460.32,92
1044,286.5714286,3.832,3.686,1556.383,2204.38,7496.38,91
1044,287.5714286,3.831,3.686,1551.333143,2204.48,7460.48,90
1044,287.5714286,3.831,3.686,1551.177143,2204.32,7388.32,89
1044,287.5714286,3.831,3.686,1542.852,2204.35,7424.35,88
1032,285.8571429,3.831,3.687,1538.352,2204.35,7388.35,87
1032,285.8571429,3.831,3.687,1533.82,2168.32,7424.33,86
1032,285.8571429,3.831,3.687,1525.455857,2168.31,7388.31,85
1032,285.038961,3.831,3.687,1529.344,2168.34,7388.34,84
1032,285,3.831,3.686,1530.676714,2168.39,7388.39,83
1032,284.1428571,3.831,3.686,1529.344,2168.34,7388.34,82
1032,283,3.831,3.687,1525.455857,2168.31,7388.31,81
1032,283.4285714,3.831,3.688,1515.89,2168.39,7352.39,80
1032,283,3.83,3.688,1515.201143,2168.34,7352.34,79
1032,282.0779221,3.83,3.688,1515.217143,2168.36,7388.36,78
1020,282,3.83,3.687,1510.027286,2168.31,7388.31,77
1017.59,282.401,3.819,3.945,1168.984,1946.02,8112.98,76
1020,282.8571429,3.823,3.937,1184.36,1952.36,7928.36,75
1020,281.6363636,3.826,3.69,1484.25,2132.25,7496.25,74
1032,282.7142857,3.829,3.689,1497.844,2132.34,7424.34,73
1020,282,3.828,3.688,1502.312,2168.31,7460.31,72
1020,280.5,3.829,3.689,1493.344,2132.34,7388.34,71
1019.97,279.02325,3.83,3.689,1488.844,2132.34,7424.34,70
1020,279,3.829,3.689,1493.344,2132.34,7424.34,69
1020,280.2857143,3.828,3.69,1488.844,2132.34,7352.34,68
1020,277.8571429,3.828,3.691,1484.375,2132.38,7388.38,67
1020,278.8571429,3.828,3.689,1479.075143,2132.22,7388.22,66
1008,278.1428571,3.827,3.69,1475.344,2132.34,7352.34,65
1020,278.961039,3.826,3.69,1470.843,2132.34,7352.34,64
1008,279.1428571,3.826,3.69,1474.058286,2132.34,7352.34,63
1008,277.7142857,3.825,3.689,1468.914429,2096.34,7352.34,62
1008,277.5,3.825,3.691,1457.375,2096.38,7352.38,61
1008,277.7187143,3.825,3.691,1453.517857,2096.38,7352.38,60
1008,277.5,3.824,3.69,1457.312,2096.31,7352.31,59
1008,276.9230769,3.825,3.691,1458.629714,2096.34,7316.34,58
1008,276.1318681,3.824,3.692,1457.344,2096.34,7280.34,57
1008,274.5714286,3.824,3.692,1453.486857,2096.34,7316.34,56
1008,274.2692308,3.823,3.692,1448.375,2096.38,7352.38,55
1008,275.3406593,3.823,3.692,1448.343,2096.34,7352.34,54
996,272.043956,3.822,3.691,1443.844,2096.34,7316.34,53
984,270.2857143,3.819,3.693,1425.812,2060.31,7316.31,52
991.19,271.989,3.813,3.949,1071,1834,8071,51
996,274.6813187,3.82,3.941,1106.344,1844.34,7964.34,50
996,273.7582418,3.821,3.694,1425.875,2060.38,7460.38,49
996,272.8351648,3.822,3.694,1425.875,2060.38,7352.38,48
996,272.8351648,3.822,3.694,1421.375,2060.38,7316.38,47
996,272.8351648,3.822,3.694,1421.375,2060.38,7316.38,46
996,272.1428571,3.823,3.696,1412.375,2060.38,7316.38,45
996,272.7692308,3.824,3.694,1416.875,2060.38,7316.38,44
996,272.7032967,3.824,3.694,1416.812,2060.31,7316.31,43
996,272.7032967,3.824,3.694,1421.313,2060.31,7280.31,42
996,272.7032967,3.823,3.694,1421.375,2060.38,7316.38,41
996,270.1978022,3.823,3.693,1417.455857,2060.31,7280.31,40
984,271.1208791,3.823,3.694,1412.312,2060.31,7352.31,39
984,270.3296703,3.822,3.695,1403.375,2024.38,7244.38,38
984,270.6428571,3.821,3.695,1407.232143,2024.38,7244.38,37
984,268.9615385,3.821,3.695,1403.375,2024.38,7280.38,36
984,268.3846154,3.819,3.695,1398.875,2024.38,7280.38,35
984,268.8791209,3.819,3.697,1394.375,2024.38,7244.38,34
984,268.7472527,3.82,3.695,1398.812,2024.31,7280.31,33
984,271.0384615,3.821,3.694,1403.313,2024.31,7316.31,32
984,269.4065934,3.822,3.695,1407.169143,2024.31,7316.31,31
984,270.3296703,3.823,3.695,1407.169143,2024.31,7316.31,30
984,266.8846154,3.82,3.695,1398.812,2024.38,7316.31,29
972,266.0769231,3.818,3.696,1376.375,1988.38,7244.38,28
960,263.1428571,3.816,3.698,1353.813,1988.31,7208.31,27
969.62,264.3958333,3.808,3.953,1008,1757,8064,26
972,268.2197802,3.815,3.944,1042.089286,1772.38,7964.38,25
972,265.5824176,3.817,3.698,1371.875,1988.38,7424.38,24
972,265.7142857,3.817,3.698,1367.375,1988.38,7316.38,23
972,265.5291099,3.818,3.699,1358.375,1988.38,7280.38,22
972,265.4505495,3.819,3.699,1367.25,1988.25,7260.44,21
972,265.7142857,3.819,3.698,1371.232143,1988.38,7280.38,20
972,265.1538462,3.818,3.698,1371.170143,1988.31,7244.31,19
972,265.1538462,3.818,3.698,1362.813,1988.31,7208.31,18
972,265.1538462,3.818,3.698,1366.089286,1988.38,7244.38,17
972,265.1538462,3.817,3.698,1366.089286,1988.38,7280.38,16
972,264,3.818,3.698,1371.813,1988.31,7208.31,15
972,264.7912088,3.817,3.698,1367.313,1988.31,7244.31,14
972,265.7142857,3.817,3.698,1367.313,1988.31,7280.31,13
972,264,3.817,3.698,1367.438,1988.44,7244.44,12
972,265.7142857,3.817,3.698,1362.812,1988.31,7280.31,11
972,264,3.817,3.698,1362.688,1988.19,7244.19,10
960,263.1428571,3.816,3.699,1353.812,1988.31,7280.31,9
960,261.9,3.815,3.699,1349.188,1952.19,7280.19,8
960,261.9,3.815,3.699,1344.813,1952.31,7208.31,7
960,260.4,3.815,3.7,1340.375,1952.38,7208.38,6
948,258.5142857,3.814,3.7,1335.875,1952.38,7172.38,5
948,258,3.812,3.702,1326.813,1952.31,7172.31,4
948,255.6571429,3.81,3.702,1317.875,1916.38,7136.38,3
936,255.4285714,3.81,3.704,1299.170143,1916.31,7172.31,2
948,255.016,3.803,3.957,945,1687,7987,1
2565.31,1186.4965,3.664,3.221,5439.007,6740.99,10999.07,1107
7333.44,1196.992,4.24,3.227,5480.992,6740.99,10683.97,1106
7302.5,1133.984,4.242,3.232,5460,6720,10579.1,1105
7300.03,1099.008,4.244,3.234,5467.004,6720,10483.52,1104
3324.32,992.7116897,3.698,3.482,5123.092615,6057.06,6057.06,1101
6029.98,1009.495183,4.046,3.473,5136.414643,6058.08,6058.08,1100
6080.93,1009.495467,4.048,3.475,5123.060154,6041.41,6041.41,1099
6060.22,1026.553,4.046,3.477,5109.219231,6028.8,6028.8,1098
2267.65,897.6,4.036,3.903,1954.4,2934.4,6210.91,1096
2265.6,897.601,4.039,3.375,5237.344,6217.34,9479.33,1095
2264.1,897.601,4.04,3.373,5237.344,6210.34,9471.74,1094
2262.79,895.199,4.04,3.373,5230.367,6203.36,9467.14,1093
2260.86,895.199,4.041,3.372,5230.336,6203.33,9473.6,1092
2258.66,892.796,4.041,3.372,5225.57,6198.56,9449.54,1091
2256.41,890.398,4.042,3.371,5216.36,6196.36,9459.75,1090
2253.63,885.601,4.042,3.371,5209.375,6182.37,9446.27,1089
2250.53,880.805,4.043,3.373,5195.328,6175.33,9419.33,1088
2247.46,876,4.043,3.373,5188.321,6168.32,9413.09,1087
2245.57,873.601,4.043,3.373,5181.344,6154.34,9421.53,1086
2243.33,871.203,4.043,3.374,5174.367,6147.36,9398.75,1085
2241.25,868.797,4.043,3.374,5167.328,6140.31,9369.75,1084
2239.14,866.39,4.044,3.375,5160.344,6140.34,9383.52,1083
2236.52,864,4.044,3.375,5153.375,6126.38,9348.94,1082
2234.41,859.203,4.044,3.376,5146.406,6119.39,9358.66,1081
2232.83,859.204,4.044,3.377,5139.36,6112.34,9359.11,1080
2230.5,854.39,4.044,3.377,5132.297,6105.31,9335.97,1079
2228.42,854.407,4.044,3.378,5125.344,6098.33,9322.45,1078
2226.8,852,4.044,3.379,5118.344,6098.34,9311.84,1077
2224.7,849.61,4.044,3.379,5111.234,6091.23,9301.44,1076
2222.41,844.797,4.043,3.379,5104.375,6084.38,9296.73,1075
2220.72,844.781,4.043,3.38,5104.359,6077.38,9280.16,1074
2220.75,842.375,4.026,3.595,5071.844,6048,9351.94,1073
2227.84,842.406,4.042,3.673,5076.25,6063.28,9353.69,1072
2226.03,842.406,4.043,3.382,5111.375,6091.38,9321.84,1071
2222.25,840,4.043,3.381,5104.219,6084.22,9315.84,1070
2219.31,840,4.043,3.382,5097.344,6077.34,9289.28,1069
2216.56,832.782,4.043,3.383,5090.344,6070.34,9317.62,1068
2213.81,835.218,4.042,3.385,5076.25,6056.25,9238.78,1067
2212.31,830.407,4.042,3.386,5076.343,6049.38,9282.81,1066
2209.31,830.406,4.042,3.385,5069.375,6049.38,9239.81,1065
2208.06,828,4.042,3.385,5062.344,6042.34,9261.41,1064
2205.69,825.594,4.042,3.386,5055.343,6035.34,9251.62,1063
2203.34,823.188,4.041,3.387,5048.343,6028.34,9260.5,1062
2200.28,820.781,4.041,3.388,5041.375,6021.38,9192.66,1061
2198.72,818.406,4.041,3.389,5034.343,6014.34,9225.72,1060
2197.56,818.406,4.041,3.389,5027.281,6007.28,9202.91,1059
2195.72,816,4.041,3.39,5027.281,6000.25,9179.84,1058
2193.91,816,4.041,3.39,5020.344,6000.34,9169.44,1057
2192.19,813.594,4.041,3.39,5013.407,5993.41,9179.09,1056
2190.38,813.593,4.041,3.391,5009.844,5986.34,9170.44,1055
2188.62,811.188,4.041,3.391,5006.375,5979.38,9189.31,1054
2187.31,806.375,4.04,3.392,4999.375,5972.38,9167.88,1053
2185.56,808.812,4.041,3.393,4992.375,5972.38,9177.56,1052
2184.19,806.375,4.041,3.393,4985.375,5965.38,9137.88,1051
2181.94,804,4.04,3.393,4985.375,5958.38,9141.88,1050
2180.62,799.187,4.023,3.623,4949.375,5922,9193.81,1049
2180.99,795.2,4.002,3.399,5235.424,6200.22,9614.43,1047
2182.56,804,4.004,3.397,4990.752,5948.35,9253.12,1046
2180.1,807,4.005,3.396,4994.32,5948.32,9238.27,1045
2177.57,807,4.005,3.395,4988.352,5948.35,9233.15,1044
2174.72,805,4.005,3.396,4982.32,5948.32,9212.38,1043
2172.32,801,4.005,3.396,4970.351,5948.35,9188,1042
2169.02,801.6,4.005,3.397,4964.383,5912.38,9192.67,1041
2166.62,795.6,4.005,3.399,4958.321,5912.32,9178.69,1040
2163.88,798,4.005,3.4,4947.583,5912.38,9161.63,1039
2161.95,795.6,4.005,3.401,4940.352,5912.35,9162.84,1038
2159.55,793.6,4.005,3.401,4934.351,5876.35,9140.23,1037
2158.01,789.6,4.005,3.402,4926.085,5876.49,9155.33,1036
2155.64,789.6,4.006,3.402,4922.36,5876.36,9156.09,1035
2153.44,788,4.005,3.402,4916.344,5876.34,9156.16,1034
2151.22,786,4.006,3.403,4910.328,5876.33,9139.94,1033
2149.11,784,4.006,3.405,4904.344,5876.34,9144.31,1032
2147.39,782.4,4.006,3.405,4892.218,5840.22,9118.05,1031
2145.99,780,4.006,3.405,4886.391,5840.39,9156.03,1030
2143.61,782.4,4.006,3.406,4880.359,5840.36,9113.38,1029
2141.62,777,4.006,3.407,4874.312,5840.31,9114.45,1028
2139.42,778.8,4.005,3.407,4868.312,5840.31,9123.33,1027
2137.53,774,4.006,3.408,4861.175,5804.38,9117.56,1026
2135.33,775.1876,4.006,3.408,4853.912,5804.31,9110.2,1025
2142.34,768,4.018,3.654,4816.344,5789,9132.44,1024
2140.62,770.4,4.003,3.738,4817.943,5768.34,9167.97,1023
2139.44,773,4.005,3.41,4861.144,5804.34,9115.56,1022
2135.94,771.6,4.004,3.41,4856.343,5804.34,9097.47,1021
2133.06,768,4.005,3.411,4846.775,5804.38,9097.84,1020
2130.72,768,4.005,3.412,4838.375,5804.38,9065.28,1019
2128.78,768,4.005,3.412,4832.375,5804.38,9051.75,1018
2126.53,764,4.005,3.412,4826.219,5768.22,9063.59,1017
2124.31,764.4,4.004,3.414,4817.944,5768.34,9051.59,1016
2122.19,763,4.004,3.414,4810.743,5768.34,9026.94,1015
2119.88,760.8,4.004,3.414,4803.544,5768.34,9023.25,1014
2117.31,758,4.003,3.415,4796.343,5768.34,8997.78,1013
2115.94,757.2,4.003,3.416,4790.312,5768.31,9032.16,1012
2114.41,757.2,4.003,3.416,4784.375,5732.38,9037.66,1011
2112.72,759,4.003,3.417,4778.344,5732.34,9015.44,1010
2110.84,753,4.003,3.417,4774.775,5732.38,9006.72,1009
2108.5,756,4.003,3.418,4767.543,5732.34,8984.06,1008
2107.25,752,4.003,3.418,4760.344,5732.34,9027.31,1007
2104.88,750,4.002,3.419,4754.343,5732.34,8991.66,1006
2103,750.4,4.002,3.419,4748.375,5696.38,8978.28,1005
2101.38,746.4,4.002,3.421,4742.313,5696.31,8979.81,1004
2100.38,746.4,4.003,3.42,4736.375,5696.38,8990.5,1003
2098.56,747,4.002,3.421,4731.512,5696.31,8976.94,1002
2105.44,743.2,4.001,3.421,4687.212,5680.81,9053.31,1001
2105.5,736.812,4.013,3.67,4718.375,5691,9084.62,1000
2111.84,739,3.994,3.422,5069.984,6056.38,9506.34,998
2115.33,747.2,3.996,3.424,4767.52,5732.32,9100.29,997
2112.77,746,3.997,3.421,4778.32,5732.32,9096,996
2111.01,748.8,3.998,3.422,4767.516,5732.32,9081.38,995
2108.29,744.786,3.998,3.422,4760.32,5732.32,9045.41,994
2105.38,744.8,3.998,3.423,4754.382,5696.38,9047.94,993
2101.79,742,3.998,3.424,4745.826,5696.23,9038.09,992
2098.02,739.2,3.998,3.425,4736.321,5696.32,9018.85,991
2095.48,739.2,3.998,3.426,4724.351,5660.35,9007.55,990
2092.99,735.2,3.998,3.426,4717.152,5660.35,9049.63,989
2090.17,737,3.998,3.427,4706.352,5660.35,9006.34,988
2087.81,735,3.998,3.429,4700.352,5660.35,8996.52,987
2085.73,733.6,3.998,3.429,4688.235,5660.23,8993.45,986
2082.91,729.6,3.998,3.428,4688.391,5624.39,8970.98,985
2080.47,729.6,3.997,3.43,4676.25,5624.25,8976.83,984
2077.8,728,3.998,3.431,4666.775,5624.38,8969.92,983
2075.14,724,3.998,3.431,4659.559,5624.36,8992.97,982
2072.48,722.4,3.998,3.433,4652.469,5588.47,8969.17,981
2071.08,722.4,3.997,3.433,4645.159,5588.36,8959.69,980
2064,722.4,3.998,3.433,4637.959,5588.36,9001.5,979
2067,718.4,3.998,3.433,4630.759,5588.36,8954.62,978
2064.89,718.8,3.997,3.434,4628.312,5588.31,8929.56,977
2062.38,716.8,3.998,3.434,4616.344,5552.34,8912.73,976
2064.84,705.594,4.009,3.683,4564.375,5537,8970.84,975
2064.81,708,3.995,3.765,4556.343,5516.34,9002.66,974
2065.88,712.8,3.997,3.438,4610.344,5552.34,8964,973
2062.31,715.2,3.997,3.435,4616.344,5552.34,8934.06,972
2060.28,711.2,3.997,3.436,4609.144,5552.34,8948.22,971
2057.62,709,3.997,3.438,4598.375,5552.38,8967.38,970
2055,705.6,3.997,3.437,4592.438,5552.44,8941.34,969
2052.66,708,3.997,3.439,4580.375,5516.38,8929.16,968
2050.84,708,3.997,3.439,4574.344,5516.34,8910.97,967
2048.66,704,3.997,3.439,4568.312,5516.31,8891.5,966
2046.19,704.4,3.997,3.439,4562.343,5516.34,8877.88,965
2043.78,700.8,3.996,3.441,4551.513,5516.31,8890.97,964
2041.78,700.8,3.996,3.441,4544.25,5480.25,8883.97,963
2039.84,699.2,3.996,3.441,4537.081,5480.28,8872.25,962
2038.22,697.2,3.996,3.442,4530.007,5480.41,8879.5,961
2036.56,697.2,3.996,3.443,4522.713,5480.31,8871.59,960
2035.53,695.2,3.996,3.442,4520.344,5480.34,8864.34,959
2033.66,697.6,3.996,3.443,4515.544,5480.34,8882.66,958
2031.5,693.6,3.995,3.443,4508.313,5444.31,8862.03,957
2029.56,696,3.995,3.444,4502.219,5444.22,8817.72,956
2029,692,3.995,3.444,4496.25,5444.25,8855.66,955
2026.56,692,3.995,3.444,4493.975,5444.38,8818.94,954
2025.19,692.4,3.994,3.445,4486.588,5444.19,8822.94,953
2023.88,690.4,3.994,3.446,4484.313,5444.31,8843.25,952
2025.06,679.187,4.006,3.692,4438.375,5404,8930.12,951
2044.54,694.8,3.988,3.782,4378.816,5372.42,8948.96,950
2044.54,697.6,3.99,3.444,4544.321,5480.32,8929.92,949
2042.18,697.6,3.99,3.443,4544.385,5480.39,8940.83,948
2038.79,696,3.99,3.444,4537.12,5480.32,8918.85,947
2036.16,693.6,3.991,3.443,4526.352,5480.35,8930.91,946
2033.47,693.6,3.991,3.445,4520.351,5480.35,8919.14,945
2030.23,692,3.99,3.445,4508.32,5444.32,8864.32,944
2026.72,690,3.99,3.445,4501.152,5444.35,8852.1,943
2024.09,690.4,3.99,3.447,4490.351,5444.35,8851.27,942
2021.06,686.4,3.99,3.447,4484.351,5444.35,8869.82,941
2018.31,687,3.99,3.447,4472.351,5408.35,8862.24,940
2016.13,684.8,3.99,3.449,4465.151,5408.35,8846.59,939
2014.53,684.8,3.99,3.448,4457.959,5408.36,8855.47,938
2012.98,682.8,3.989,3.449,4454.36,5408.36,8864.61,937
2010.62,680.8,3.99,3.45,4448.344,5408.34,8847.45,936
2008.83,680.8,3.99,3.45,4442.344,5372.34,8840.16,935
2006.27,679.2,3.99,3.45,4430.359,5372.36,8819.36,934
2004.36,675.2,3.99,3.451,4421.944,5372.34,8813.95,933
2001.8,675.6,3.99,3.452,4414.728,5372.33,8810.5,932
2000.28,673.6,3.99,3.452,4407.544,5336.34,8809.05,931
1998.66,673.6,3.99,3.454,4400.313,5336.31,8786.84,930
1997.12,669.6,3.99,3.453,4400.343,5336.34,8769.72,929
1995.84,672,3.99,3.454,4393.129,5336.33,8797.34,928
1997.53,664.812,4.001,3.69,4340.25,5306,8870.44,927
1996.75,663.2,3.987,3.778,4328.343,5300.34,8829.41,926
1999.44,668,3.99,3.458,4388.375,5336.38,8805.09,925
1997.38,668,3.989,3.455,4394.219,5336.22,8814.41,924
1994.44,668,3.99,3.455,4388.281,5336.28,8797.38,923
1992.97,666,3.99,3.455,4378.744,5336.34,8816.53,922
1990.22,662.4,3.99,3.455,4371.575,5300.38,8832.25,921
1988.03,664,3.99,3.456,4364.218,5300.22,8818.97,920
1985.56,660.8,3.989,3.458,4357.019,5300.22,8805.22,919
1983.84,660.8,3.99,3.458,4349.944,5300.34,8808.19,918
